"id","statistic_yyy","site_id","birth_order","birth_sex","mother_age","birth_count"
12330,109,"臺中市烏日區","2胎","男","50歲以上",0
12331,109,"臺中市烏日區","3胎","男","未滿15歲",0
12332,109,"臺中市烏日區","3胎","男","15～19歲",0
12333,109,"臺中市烏日區","3胎","男","20～24歲",1
12334,109,"臺中市烏日區","3胎","男","25～29歲",4
12335,109,"臺中市烏日區","3胎","男","30～34歲",2
12336,109,"臺中市烏日區","3胎","男","35～39歲",7
12337,109,"臺中市烏日區","3胎","男","40～44歲",5
12338,109,"臺中市烏日區","3胎","男","45～49歲",0
12339,109,"臺中市烏日區","3胎","男","50歲以上",0
12340,109,"臺中市烏日區","4胎","男","未滿15歲",0
12341,109,"臺中市烏日區","4胎","男","15～19歲",0
12342,109,"臺中市烏日區","4胎","男","20～24歲",0
12343,109,"臺中市烏日區","4胎","男","25～29歲",0
12344,109,"臺中市烏日區","4胎","男","30～34歲",2
12345,109,"臺中市烏日區","4胎","男","35～39歲",3
12346,109,"臺中市烏日區","4胎","男","40～44歲",1
12347,109,"臺中市烏日區","4胎","男","45～49歲",0
12348,109,"臺中市烏日區","4胎","男","50歲以上",0
12349,109,"臺中市烏日區","5胎","男","未滿15歲",0
12350,109,"臺中市烏日區","5胎","男","15～19歲",0
12351,109,"臺中市烏日區","5胎","男","20～24歲",0
12352,109,"臺中市烏日區","5胎","男","25～29歲",0
12353,109,"臺中市烏日區","5胎","男","30～34歲",0
12354,109,"臺中市烏日區","5胎","男","35～39歲",0
12355,109,"臺中市烏日區","5胎","男","40～44歲",0
12356,109,"臺中市烏日區","5胎","男","45～49歲",0
12357,109,"臺中市烏日區","5胎","男","50歲以上",0
12358,109,"臺中市烏日區","6胎","男","未滿15歲",0
12359,109,"臺中市烏日區","6胎","男","15～19歲",0
12360,109,"臺中市烏日區","6胎","男","20～24歲",0
12361,109,"臺中市烏日區","6胎","男","25～29歲",0
12362,109,"臺中市烏日區","6胎","男","30～34歲",0
12363,109,"臺中市烏日區","6胎","男","35～39歲",1
12364,109,"臺中市烏日區","6胎","男","40～44歲",0
12365,109,"臺中市烏日區","6胎","男","45～49歲",0
12366,109,"臺中市烏日區","6胎","男","50歲以上",0
12367,109,"臺中市烏日區","7胎","男","未滿15歲",0
12368,109,"臺中市烏日區","7胎","男","15～19歲",0
12369,109,"臺中市烏日區","7胎","男","20～24歲",0
12370,109,"臺中市烏日區","7胎","男","25～29歲",0
12371,109,"臺中市烏日區","7胎","男","30～34歲",0
12372,109,"臺中市烏日區","7胎","男","35～39歲",0
12373,109,"臺中市烏日區","7胎","男","40～44歲",0
12374,109,"臺中市烏日區","7胎","男","45～49歲",0
12375,109,"臺中市烏日區","7胎","男","50歲以上",0
12376,109,"臺中市烏日區","8胎","男","未滿15歲",0
12377,109,"臺中市烏日區","8胎","男","15～19歲",0
12378,109,"臺中市烏日區","8胎","男","20～24歲",0
12379,109,"臺中市烏日區","8胎","男","25～29歲",0
12380,109,"臺中市烏日區","8胎","男","30～34歲",0
12381,109,"臺中市烏日區","8胎","男","35～39歲",0
12382,109,"臺中市烏日區","8胎","男","40～44歲",0
12383,109,"臺中市烏日區","8胎","男","45～49歲",0
12384,109,"臺中市烏日區","8胎","男","50歲以上",0
12385,109,"臺中市烏日區","9胎以上","男","未滿15歲",0
12386,109,"臺中市烏日區","9胎以上","男","15～19歲",0
12387,109,"臺中市烏日區","9胎以上","男","20～24歲",0
12388,109,"臺中市烏日區","9胎以上","男","25～29歲",0
12389,109,"臺中市烏日區","9胎以上","男","30～34歲",0
12390,109,"臺中市烏日區","9胎以上","男","35～39歲",0
12391,109,"臺中市烏日區","9胎以上","男","40～44歲",0
12392,109,"臺中市烏日區","9胎以上","男","45～49歲",0
12393,109,"臺中市烏日區","9胎以上","男","50歲以上",0
12394,109,"臺中市烏日區","1胎","女","未滿15歲",0
12395,109,"臺中市烏日區","1胎","女","15～19歲",2
12396,109,"臺中市烏日區","1胎","女","20～24歲",14
12397,109,"臺中市烏日區","1胎","女","25～29歲",47
12398,109,"臺中市烏日區","1胎","女","30～34歲",58
12399,109,"臺中市烏日區","1胎","女","35～39歲",29
12400,109,"臺中市烏日區","1胎","女","40～44歲",4
12401,109,"臺中市烏日區","1胎","女","45～49歲",0
12402,109,"臺中市烏日區","1胎","女","50歲以上",0
12403,109,"臺中市烏日區","2胎","女","未滿15歲",0
12404,109,"臺中市烏日區","2胎","女","15～19歲",1
12405,109,"臺中市烏日區","2胎","女","20～24歲",5
12406,109,"臺中市烏日區","2胎","女","25～29歲",22
12407,109,"臺中市烏日區","2胎","女","30～34歲",41
12408,109,"臺中市烏日區","2胎","女","35～39歲",29
12409,109,"臺中市烏日區","2胎","女","40～44歲",1
12410,109,"臺中市烏日區","2胎","女","45～49歲",0
12411,109,"臺中市烏日區","2胎","女","50歲以上",0
12412,109,"臺中市烏日區","3胎","女","未滿15歲",0
12413,109,"臺中市烏日區","3胎","女","15～19歲",0
12414,109,"臺中市烏日區","3胎","女","20～24歲",1
12415,109,"臺中市烏日區","3胎","女","25～29歲",5
12416,109,"臺中市烏日區","3胎","女","30～34歲",8
12417,109,"臺中市烏日區","3胎","女","35～39歲",15
12418,109,"臺中市烏日區","3胎","女","40～44歲",1
12419,109,"臺中市烏日區","3胎","女","45～49歲",1
12420,109,"臺中市烏日區","3胎","女","50歲以上",0
12421,109,"臺中市烏日區","4胎","女","未滿15歲",0
12422,109,"臺中市烏日區","4胎","女","15～19歲",0
12423,109,"臺中市烏日區","4胎","女","20～24歲",0
12424,109,"臺中市烏日區","4胎","女","25～29歲",3
12425,109,"臺中市烏日區","4胎","女","30～34歲",4
12426,109,"臺中市烏日區","4胎","女","35～39歲",1
12427,109,"臺中市烏日區","4胎","女","40～44歲",0
12428,109,"臺中市烏日區","4胎","女","45～49歲",0
12429,109,"臺中市烏日區","4胎","女","50歲以上",0
12430,109,"臺中市烏日區","5胎","女","未滿15歲",0
12431,109,"臺中市烏日區","5胎","女","15～19歲",0
12432,109,"臺中市烏日區","5胎","女","20～24歲",0
12433,109,"臺中市烏日區","5胎","女","25～29歲",2
12434,109,"臺中市烏日區","5胎","女","30～34歲",0
12435,109,"臺中市烏日區","5胎","女","35～39歲",0
12436,109,"臺中市烏日區","5胎","女","40～44歲",0
12437,109,"臺中市烏日區","5胎","女","45～49歲",0
12438,109,"臺中市烏日區","5胎","女","50歲以上",0
12439,109,"臺中市烏日區","6胎","女","未滿15歲",0
12440,109,"臺中市烏日區","6胎","女","15～19歲",0
12441,109,"臺中市烏日區","6胎","女","20～24歲",0
12442,109,"臺中市烏日區","6胎","女","25～29歲",0
12443,109,"臺中市烏日區","6胎","女","30～34歲",0
12444,109,"臺中市烏日區","6胎","女","35～39歲",1
12445,109,"臺中市烏日區","6胎","女","40～44歲",0
12446,109,"臺中市烏日區","6胎","女","45～49歲",0
12447,109,"臺中市烏日區","6胎","女","50歲以上",0
12448,109,"臺中市烏日區","7胎","女","未滿15歲",0
12449,109,"臺中市烏日區","7胎","女","15～19歲",0
12450,109,"臺中市烏日區","7胎","女","20～24歲",0
12451,109,"臺中市烏日區","7胎","女","25～29歲",0
12452,109,"臺中市烏日區","7胎","女","30～34歲",0
12453,109,"臺中市烏日區","7胎","女","35～39歲",0
12454,109,"臺中市烏日區","7胎","女","40～44歲",0
12455,109,"臺中市烏日區","7胎","女","45～49歲",0
12456,109,"臺中市烏日區","7胎","女","50歲以上",0
12457,109,"臺中市烏日區","8胎","女","未滿15歲",0
12458,109,"臺中市烏日區","8胎","女","15～19歲",0
12459,109,"臺中市烏日區","8胎","女","20～24歲",0
12460,109,"臺中市烏日區","8胎","女","25～29歲",0
12461,109,"臺中市烏日區","8胎","女","30～34歲",0
12462,109,"臺中市烏日區","8胎","女","35～39歲",0
12463,109,"臺中市烏日區","8胎","女","40～44歲",0
12464,109,"臺中市烏日區","8胎","女","45～49歲",0
12465,109,"臺中市烏日區","8胎","女","50歲以上",0
12466,109,"臺中市烏日區","9胎以上","女","未滿15歲",0
12467,109,"臺中市烏日區","9胎以上","女","15～19歲",0
12468,109,"臺中市烏日區","9胎以上","女","20～24歲",0
12469,109,"臺中市烏日區","9胎以上","女","25～29歲",0
12470,109,"臺中市烏日區","9胎以上","女","30～34歲",0
12471,109,"臺中市烏日區","9胎以上","女","35～39歲",0
12472,109,"臺中市烏日區","9胎以上","女","40～44歲",0
12473,109,"臺中市烏日區","9胎以上","女","45～49歲",0
12474,109,"臺中市烏日區","9胎以上","女","50歲以上",0
12475,109,"臺中市大肚區","1胎","男","未滿15歲",0
12476,109,"臺中市大肚區","1胎","男","15～19歲",4
12477,109,"臺中市大肚區","1胎","男","20～24歲",8
12478,109,"臺中市大肚區","1胎","男","25～29歲",28
12479,109,"臺中市大肚區","1胎","男","30～34歲",31
12480,109,"臺中市大肚區","1胎","男","35～39歲",7
12481,109,"臺中市大肚區","1胎","男","40～44歲",1
12482,109,"臺中市大肚區","1胎","男","45～49歲",0
12483,109,"臺中市大肚區","1胎","男","50歲以上",0
12484,109,"臺中市大肚區","2胎","男","未滿15歲",0
12485,109,"臺中市大肚區","2胎","男","15～19歲",0
12486,109,"臺中市大肚區","2胎","男","20～24歲",8
12487,109,"臺中市大肚區","2胎","男","25～29歲",21
12488,109,"臺中市大肚區","2胎","男","30～34歲",26
12489,109,"臺中市大肚區","2胎","男","35～39歲",16
12490,109,"臺中市大肚區","2胎","男","40～44歲",2
12491,109,"臺中市大肚區","2胎","男","45～49歲",0
12492,109,"臺中市大肚區","2胎","男","50歲以上",0
12493,109,"臺中市大肚區","3胎","男","未滿15歲",0
12494,109,"臺中市大肚區","3胎","男","15～19歲",0
12495,109,"臺中市大肚區","3胎","男","20～24歲",1
12496,109,"臺中市大肚區","3胎","男","25～29歲",6
12497,109,"臺中市大肚區","3胎","男","30～34歲",5
12498,109,"臺中市大肚區","3胎","男","35～39歲",7
12499,109,"臺中市大肚區","3胎","男","40～44歲",1
12500,109,"臺中市大肚區","3胎","男","45～49歲",0
12501,109,"臺中市大肚區","3胎","男","50歲以上",0
12502,109,"臺中市大肚區","4胎","男","未滿15歲",0
12503,109,"臺中市大肚區","4胎","男","15～19歲",0
12504,109,"臺中市大肚區","4胎","男","20～24歲",0
12505,109,"臺中市大肚區","4胎","男","25～29歲",2
12506,109,"臺中市大肚區","4胎","男","30～34歲",0
12507,109,"臺中市大肚區","4胎","男","35～39歲",7
12508,109,"臺中市大肚區","4胎","男","40～44歲",1
12509,109,"臺中市大肚區","4胎","男","45～49歲",0
12510,109,"臺中市大肚區","4胎","男","50歲以上",0
12511,109,"臺中市大肚區","5胎","男","未滿15歲",0
12512,109,"臺中市大肚區","5胎","男","15～19歲",0
12513,109,"臺中市大肚區","5胎","男","20～24歲",0
12514,109,"臺中市大肚區","5胎","男","25～29歲",0
12515,109,"臺中市大肚區","5胎","男","30～34歲",1
12516,109,"臺中市大肚區","5胎","男","35～39歲",1
12517,109,"臺中市大肚區","5胎","男","40～44歲",0
12518,109,"臺中市大肚區","5胎","男","45～49歲",0
12519,109,"臺中市大肚區","5胎","男","50歲以上",0
12520,109,"臺中市大肚區","6胎","男","未滿15歲",0
12521,109,"臺中市大肚區","6胎","男","15～19歲",0
12522,109,"臺中市大肚區","6胎","男","20～24歲",0
12523,109,"臺中市大肚區","6胎","男","25～29歲",0
12524,109,"臺中市大肚區","6胎","男","30～34歲",0
12525,109,"臺中市大肚區","6胎","男","35～39歲",0
12526,109,"臺中市大肚區","6胎","男","40～44歲",0
12527,109,"臺中市大肚區","6胎","男","45～49歲",0
12528,109,"臺中市大肚區","6胎","男","50歲以上",0
12529,109,"臺中市大肚區","7胎","男","未滿15歲",0
12530,109,"臺中市大肚區","7胎","男","15～19歲",0
12531,109,"臺中市大肚區","7胎","男","20～24歲",0
12532,109,"臺中市大肚區","7胎","男","25～29歲",0
12533,109,"臺中市大肚區","7胎","男","30～34歲",0
12534,109,"臺中市大肚區","7胎","男","35～39歲",0
12535,109,"臺中市大肚區","7胎","男","40～44歲",1
12536,109,"臺中市大肚區","7胎","男","45～49歲",0
12537,109,"臺中市大肚區","7胎","男","50歲以上",0
12538,109,"臺中市大肚區","8胎","男","未滿15歲",0
12539,109,"臺中市大肚區","8胎","男","15～19歲",0
12540,109,"臺中市大肚區","8胎","男","20～24歲",0
12541,109,"臺中市大肚區","8胎","男","25～29歲",0
12542,109,"臺中市大肚區","8胎","男","30～34歲",0
12543,109,"臺中市大肚區","8胎","男","35～39歲",0
12544,109,"臺中市大肚區","8胎","男","40～44歲",0
12545,109,"臺中市大肚區","8胎","男","45～49歲",0
12546,109,"臺中市大肚區","8胎","男","50歲以上",0
12547,109,"臺中市大肚區","9胎以上","男","未滿15歲",0
12548,109,"臺中市大肚區","9胎以上","男","15～19歲",0
12549,109,"臺中市大肚區","9胎以上","男","20～24歲",0
12550,109,"臺中市大肚區","9胎以上","男","25～29歲",0
12551,109,"臺中市大肚區","9胎以上","男","30～34歲",0
12552,109,"臺中市大肚區","9胎以上","男","35～39歲",0
12553,109,"臺中市大肚區","9胎以上","男","40～44歲",0
12554,109,"臺中市大肚區","9胎以上","男","45～49歲",0
12555,109,"臺中市大肚區","9胎以上","男","50歲以上",0
12556,109,"臺中市大肚區","1胎","女","未滿15歲",0
12557,109,"臺中市大肚區","1胎","女","15～19歲",4
12558,109,"臺中市大肚區","1胎","女","20～24歲",8
12559,109,"臺中市大肚區","1胎","女","25～29歲",26
12560,109,"臺中市大肚區","1胎","女","30～34歲",34
12561,109,"臺中市大肚區","1胎","女","35～39歲",13
12562,109,"臺中市大肚區","1胎","女","40～44歲",2
12563,109,"臺中市大肚區","1胎","女","45～49歲",0
12564,109,"臺中市大肚區","1胎","女","50歲以上",0
12565,109,"臺中市大肚區","2胎","女","未滿15歲",0
12566,109,"臺中市大肚區","2胎","女","15～19歲",0
12567,109,"臺中市大肚區","2胎","女","20～24歲",3
12568,109,"臺中市大肚區","2胎","女","25～29歲",17
12569,109,"臺中市大肚區","2胎","女","30～34歲",31
12570,109,"臺中市大肚區","2胎","女","35～39歲",17
12571,109,"臺中市大肚區","2胎","女","40～44歲",5
12572,109,"臺中市大肚區","2胎","女","45～49歲",0
12573,109,"臺中市大肚區","2胎","女","50歲以上",0
12574,109,"臺中市大肚區","3胎","女","未滿15歲",0
12575,109,"臺中市大肚區","3胎","女","15～19歲",0
12576,109,"臺中市大肚區","3胎","女","20～24歲",1
12577,109,"臺中市大肚區","3胎","女","25～29歲",2
12578,109,"臺中市大肚區","3胎","女","30～34歲",7
12579,109,"臺中市大肚區","3胎","女","35～39歲",7
12580,109,"臺中市大肚區","3胎","女","40～44歲",1
12581,109,"臺中市大肚區","3胎","女","45～49歲",0
12582,109,"臺中市大肚區","3胎","女","50歲以上",0
12583,109,"臺中市大肚區","4胎","女","未滿15歲",0
12584,109,"臺中市大肚區","4胎","女","15～19歲",0
12585,109,"臺中市大肚區","4胎","女","20～24歲",0
12586,109,"臺中市大肚區","4胎","女","25～29歲",0
12587,109,"臺中市大肚區","4胎","女","30～34歲",2
12588,109,"臺中市大肚區","4胎","女","35～39歲",2
12589,109,"臺中市大肚區","4胎","女","40～44歲",2
12590,109,"臺中市大肚區","4胎","女","45～49歲",0
12591,109,"臺中市大肚區","4胎","女","50歲以上",0
12592,109,"臺中市大肚區","5胎","女","未滿15歲",0
12593,109,"臺中市大肚區","5胎","女","15～19歲",0
12594,109,"臺中市大肚區","5胎","女","20～24歲",0
12595,109,"臺中市大肚區","5胎","女","25～29歲",0
12596,109,"臺中市大肚區","5胎","女","30～34歲",1
12597,109,"臺中市大肚區","5胎","女","35～39歲",0
12598,109,"臺中市大肚區","5胎","女","40～44歲",0
12599,109,"臺中市大肚區","5胎","女","45～49歲",0
